Rad (kpc),Vobs (km/s),errV (km/s)
1.998029621187165,31.19795314494645,0.4646672574509366
2.015972632873158,31.587757778066592,0.4485704159105504
2.034261454022299,31.991265786535667,0.45624318984554996
2.052984003338506,30.59890188805471,0.44974494426045997
2.0714060566874695,30.55480355492536,0.45392370388923264
2.08928714488553,30.97201532685126,0.44706143314918834
2.107598160517995,31.794930301170115,0.4460368736811369
2.1262769438812916,33.18887174899746,0.44117566042911704
2.1445980869864485,33.80278464742662,0.4437156055636111
2.162581048704847,32.72418838770274,0.43793828562590215
2.1810470174857493,31.771365325469482,0.4398797800695256
2.1995907890289548,32.1674345256318,0.43562395615909183
2.2176340825343694,32.10499041481918,0.4341182652166482
2.235767345374344,31.979188023484607,0.43269699288937175
2.254467603514266,33.034354538676574,0.43058553015762263
2.2729299327885597,32.87162215493798,0.42986280156501727
